rmsKsi 0.04,rmsKsi 0.06,rmsKsi 0.08,rmsKsi 0.2,rmsKsi 0.3,rmsKsi 0.4,rmsKsi 0.5,rmsKsi 0.6,rmsKsi 0.8,rmsKsi 1.0
"[1.1353496372683584e-11, 1.639345959735884e-11, 1.989793100533815e-11, 1.609483341936731e-11, 2.3699326016653083e-11, 1.4488059648038801e-11, 1.0202998693614153e-11, 9.460566726498341e-12, 1.4458914366553355e-11, 1.4817508553476907e-11]","[8.111772357322723e-12, 2.675342914532544e-12, 4.4251360640874905e-12, 5.348051471170848e-12, 8.718066231456953e-12, 9.038631578765605e-12, 4.645821461170447e-12, 4.444766490153505e-12, 2.424992043810703e-12, 3.5985761704233393e-12]","[2.2842085053921618e-12, 3.520862301713049e-12, 4.4094047249955584e-12, 3.4508792456540887e-12, 8.676934590683955e-12, 4.8536528529983504e-12, 4.9566996228861135e-12, 5.762821790653903e-12, 2.2214987724095913e-12, 2.233260514773299e-12]","[1.3718880280654502e-12, 7.995129006027912e-13, 1.2868681081199996e-12, 8.198336980198042e-13, 2.411059860678691e-12, 1.559744883641891e-12, 1.3601873885622263e-12, 9.879523275730073e-13, 5.009874889117466e-13, 7.192252396558212e-13]","[1.4395431050258096e-12, 7.708700900098564e-13, 6.575092463468054e-13, 9.566505607053233e-13, 9.810221613933913e-13, 1.257595142795335e-12, 6.857950100852827e-13, 6.720405976845221e-13, 4.791752358743752e-13, 6.735120099489872e-13]","[1.518942882485088e-12, 6.991544644615097e-13, 4.752544794464415e-13, 1.2536600062187016e-12, 1.1086821206185738e-12, 1.157497854476026e-12, 1.1578688063313312e-12, 7.114976653288353e-13, 9.050193001685124e-13, 8.37977968890643e-13]","[1.3312372511167961e-12, 7.818100817423557e-13, 6.76609243978953e-13, 1.1696638714403693e-12, 1.2412350768431148e-12, 8.120024179560941e-13, 1.118632364004142e-12, 1.0058124805971826e-12, 8.851398356735713e-13, 6.839252597428231e-13]","[1.368387531076108e-12, 5.607521624705293e-13, 8.148975408525071e-13, 4.3849149474982916e-13, 8.571934556284794e-13, 8.601928447690807e-13, 5.603308336736191e-13, 4.2001471633835113e-13, 6.665349843283935e-13, 6.035559928159766e-13]","[1.510891755370991e-12, 6.831310911484714e-13, 9.387357697035921e-13, 6.390126771174255e-13, 1.126926235208441e-12, 1.0878963882335484e-12, 5.713190287677362e-13, 9.10887345161546e-13, 9.432772522415553e-13, 5.96181423217809e-13]","[1.2531049664159728e-12, 9.581737213713294e-13, 7.257026370083507e-13, 6.511833461469108e-13, 1.1918785877134008e-12, 8.941284530572179e-13, 4.315610214952965e-13, 6.80518410206189e-13, 5.387903865382287e-13, 5.55783395291806e-13]"
