rmsKsi 0.04,rmsKsi 0.06,rmsKsi 0.08,rmsKsi 0.2,rmsKsi 0.4,rmsKsi 0.6,rmsKsi 0.8
"[9.309762014340105e-09, 1.145059523323785e-08, 1.4095862249794668e-08, 1.7027654849371937e-08, 1.9795015336001203e-08, 2.1884523420905148e-08, 1.4537570535340964e-08, 1.3459869914402992e-08, 1.1596527531710627e-08, 1.0002809156740385e-08]","[1.592536572022531e-08, 1.618072057167111e-08, 1.989396963338611e-08, 2.0719384446706302e-08, 2.32929698000256e-08, 2.087229380863834e-08, 2.0057450959845715e-08, 1.9966333995232974e-08, 1.626432481607728e-08, 1.5673925684039996e-08]","[2.223893020441077e-08, 2.3091495220799642e-08, 2.1521505553730786e-08, 2.500270857175461e-08, 2.400262486644066e-08, 2.3167431965295863e-08, 2.4311979536135515e-08, 2.2675582112064778e-08, 2.2129414615176652e-08, 2.047965924192779e-08]","[2.385295486565849e-08, 2.1838053408027434e-08, 2.3154554726314157e-08, 2.4533182900332522e-08, 2.1809766414935232e-08, 2.3573220305739748e-08, 2.213353783436581e-08, 2.359135098005811e-08, 2.4668441339026553e-08, 2.1250692249502654e-08]","[2.5379278551798397e-08, 2.4271461810824894e-08, 2.269920993496599e-08, 2.5353361480944028e-08, 2.5161599672121942e-08, 2.6642035719936794e-08, 2.2962646263572577e-08, 2.415500041877989e-08, 2.3544158972026767e-08, 2.4670904651875467e-08]","[2.555495842036206e-08, 2.481229933713152e-08, 2.4934917252686225e-08, 2.518725872074625e-08, 2.7343289603915554e-08, 2.696021642943965e-08, 2.4491216666219964e-08, 2.3501294100601482e-08, 2.2711334663669767e-08, 2.416101990643199e-08]","[2.469384843494073e-08, 2.6812728308732365e-08, 2.7907753838894583e-08, 2.4119683226349612e-08, 2.4485931729066046e-08, 2.4677167051110362e-08, 2.3661805377616266e-08, 2.5720965248377312e-08, 2.4299042761811485e-08, 2.3119069517898336e-08]"
